index,date,open,high,low,close,volume,amount,outstanding_share,turnover,sma_short,sma_long,rsi,atr,ma_diff,ma_diff_prev,ma_cross_up,ma_cross_down,signal,suggest_entry,suggest_stop,suggest_target,suggest_position_shares,suggest_position_percent,risk_reward_ratio,position_multiplier,volume_sma,volume_confirm,recent_high,recent_low,breakout_confirm,breakdown_confirm,signal_score,confirmed_signal,market_trend,market_volatility,market_suggestion
10,2024-01-16,28.52,28.67,28.0,28.39,2548400.0,71947126.0,677367400.0,0.0037622123532960105,29.21,29.21,19.276734640290925,1.0472727272727276,0.0,0.0,False,False,hold,,,,,,,1.0,4793026.363636363,False,,,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
11,2024-01-17,28.3,28.39,27.25,27.25,5173634.0,143291891.0,677367400.0,0.0076378550252049334,29.046666666666667,29.046666666666667,14.136310944815335,1.0550000000000004,0.0,0.0,False,False,hold,,,,,,,1.0,4824743.666666667,False,,,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
12,2024-01-18,27.21,27.65,25.66,26.87,10639949.0,280016759.0,677367400.0,0.015707796094113772,28.87923076923077,28.87923076923077,12.90132194461772,1.1269230769230771,0.0,0.0,False,False,hold,,,,,,,1.0,5272067.153846154,True,,,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
13,2024-01-19,26.87,27.38,26.79,27.06,4345373.0,117968387.0,677367400.0,0.006415090244968978,28.749285714285715,28.749285714285715,16.81449750166783,1.0885714285714287,0.0,0.0,False,False,buy,27.06,24.88285714285714,31.414285714285715,,,,1.0,5205874.714285715,False,,,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
14,2024-01-22,27.13,27.15,24.5,25.0,9438575.0,241788891.0,677367400.0,0.013934203210842447,28.499333333333333,28.499333333333333,11.028899533325685,1.237142857142857,0.0,0.0,False,False,hold,,,,,,,1.0,5488054.733333333,True,,,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
15,2024-01-23,25.0,25.59,24.13,25.41,6044986.0,151769088.0,677367400.0,0.008924235208248877,28.30625,28.30625,17.139884469113937,1.312857142857143,0.0,0.0,False,False,buy,25.41,22.784285714285716,30.661428571428573,,,,1.0,5522862.9375,False,,,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
16,2024-01-24,25.41,25.65,24.28,25.47,6526812.0,163069118.0,677367400.0,0.009635556715602197,28.139411764705883,28.139411764705883,18.02721215694588,1.345,0.0,0.0,False,False,buy,25.47,22.779999999999998,30.849999999999998,,,,1.0,5581918.764705882,False,,,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
17,2024-01-25,25.64,27.38,25.51,27.28,7240281.0,192317382.0,677367400.0,0.010688853641317842,28.091666666666665,28.091666666666665,39.1846732575644,1.3907142857142856,0.0,0.0,False,False,hold,,,,,,,1.0,5674050.0,True,,,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
18,2024-01-26,27.25,27.52,26.71,26.91,5609698.0,151617736.0,677367400.0,0.008281617922563147,28.029473684210522,28.029473684210522,37.07790454408644,1.2428571428571427,0.0,0.0,False,False,hold,,,,,,,1.0,5670663.052631579,False,,,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
19,2024-01-29,27.7,27.7,26.21,26.29,5543586.0,149169963.0,677367400.0,0.008184016532239373,27.942500000000003,27.942500000000003,33.79865341297325,1.284285714285714,0.0,0.0,False,False,hold,,,,,,,1.0,5664309.2,False,31.64,24.13,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
20,2024-01-30,26.48,26.5,25.35,25.43,4041141.0,104752590.0,677367400.0,0.005965951417207264,27.657999999999998,27.822857142857142,29.854444302357223,1.2807142857142855,-0.16485714285714437,0.0,False,True,sell,,,,,,,1.0,5625383.75,False,31.64,24.13,False,False,0,sell,strong_bear,high,谨慎操作，建议观望
21,2024-01-31,25.2,25.47,23.85,23.87,7361872.0,180266413.0,677367400.0,0.010868358884705701,27.2985,27.643181818181816,24.31209650274964,1.301428571428571,-0.3446818181818152,-0.16485714285714437,False,False,hold,,,,,,,1.0,5835142.35,True,31.64,23.85,False,True,1,hold,strong_bear,high,谨慎操作，建议观望
22,2024-02-01,23.88,23.88,21.48,22.37,25778532.0,564235180.0,677367400.0,0.03805694221481577,26.875,27.41391304347826,20.39200611752544,1.4335714285714278,-0.5389130434782601,-0.3446818181818152,False,False,hold,,,,,,,1.0,6923738.95,True,30.93,21.48,False,True,1,hold,strong_bear,high,谨慎操作，建议观望
23,2024-02-02,22.26,23.16,20.79,22.05,17573352.0,390438548.0,677367400.0,0.02594360460807532,26.491000000000003,27.190416666666668,19.663589456843013,1.5442857142857136,-0.6994166666666644,-0.5389130434782601,False,False,hold,,,,,,,1.0,7516844.45,True,29.88,20.79,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
24,2024-02-05,22.0,22.37,19.85,19.85,19670128.0,406453884.0,677367400.0,0.029039082778415378,26.083,26.8968,15.550848215144299,1.6764285714285705,-0.8138000000000005,-0.6994166666666644,False,False,hold,,,,,,,1.0,7923539.6,True,29.25,19.85,False,True,1,hold,strong_bear,high,谨慎操作，建议观望
25,2024-02-06,20.01,21.82,19.28,21.49,19763596.0,404779392.0,677367400.0,0.029177069932801607,25.758499999999998,26.688846153846153,27.69202152605122,1.7764285714285706,-0.9303461538461555,-0.8138000000000005,False,False,buy,21.49,17.937142857142856,28.59571428571428,,,,1.0,8630471.85,True,29.25,19.28,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
26,2024-02-07,22.01,23.64,21.7,23.64,10022250.0,229810817.0,677367400.0,0.014795884773905565,25.5365,26.575925925925926,39.89241742664525,1.7878571428571421,-1.0394259259259258,-0.9303461538461555,False,False,hold,,,,,,,1.0,8914679.35,False,29.25,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
27,2024-02-08,24.35,26.0,24.11,26.0,11403036.0,290590283.0,677367400.0,0.016834344256898105,25.3965,26.55535714285714,49.88760769913729,1.9142857142857135,-1.1588571428571406,-1.0394259259259258,False,False,hold,,,,,,,1.0,9260636.15,True,29.25,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
28,2024-02-19,28.2,28.25,25.94,27.14,28098134.0,762032712.0,677367400.0,0.04148137923378066,25.313499999999998,26.575517241379313,53.877423921815335,1.8899999999999992,-1.262017241379315,-1.1588571428571406,False,False,hold,,,,,,,1.0,10501687.85,True,28.76,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
29,2024-02-20,26.74,27.05,26.22,26.56,13641725.0,363154025.0,677367400.0,0.020139329114451036,25.2165,26.575,51.62537012901006,1.8514285714285708,-1.3584999999999994,-1.262017241379315,False,False,hold,,,,,,,1.0,11023253.0,True,28.67,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
30,2024-02-21,26.01,27.68,26.01,26.65,14041278.0,378235198.0,677367400.0,0.020729190687358144,25.1295,26.57741935483871,51.96092670776171,1.8728571428571423,-1.4479193548387101,-1.3584999999999994,False,False,hold,,,,,,,1.0,11597896.9,True,28.39,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
31,2024-02-22,26.9,27.95,26.8,27.38,12404217.0,338877634.0,677367400.0,0.01831239147322413,25.136000000000003,26.6025,54.705403316627525,1.8292857142857137,-1.4664999999999964,-1.4479193548387101,False,False,hold,,,,,,,1.0,11959426.05,False,28.25,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
32,2024-02-23,28.2,28.99,27.42,28.97,18866959.0,534804584.0,677367400.0,0.027853361410661335,25.241,26.674242424242426,60.05788204626754,1.886428571428571,-1.433242424242426,-1.4664999999999964,False,False,hold,,,,,,,1.0,12370776.55,True,28.99,19.28,True,False,1,hold,strong_bear,high,谨慎操作，建议观望
33,2024-02-26,28.68,29.03,28.33,28.41,11629615.0,332527176.0,677367400.0,0.01716884367331525,25.308500000000002,26.725294117647056,57.48148882681892,1.8299999999999998,-1.4167941176470542,-1.433242424242426,False,False,hold,,,,,,,1.0,12734988.65,False,29.03,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
34,2024-02-27,28.6,30.12,28.22,30.12,14041707.0,411733110.0,677367400.0,0.020729824021646154,25.5645,26.822285714285712,62.7380368202778,1.8835714285714287,-1.2577857142857134,-1.4167941176470542,False,False,hold,,,,,,,1.0,12965145.25,False,30.12,19.28,True,False,1,hold,strong_bear,high,谨慎操作，建议观望
35,2024-02-28,29.95,30.45,27.73,27.79,16708309.0,487603128.0,677367400.0,0.024666538425085115,25.683500000000002,26.84916666666667,53.1042626394514,1.9621428571428574,-1.1656666666666666,-1.2577857142857134,False,False,hold,,,,,,,1.0,13498311.4,True,30.45,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
36,2024-02-29,27.77,29.22,27.7,29.21,10897539.0,313658085.0,677367400.0,0.016088077164622922,25.8705,26.912972972972973,57.397794832472854,1.8992857142857145,-1.0424729729729734,-1.1656666666666666,False,False,hold,,,,,,,1.0,13716847.75,False,30.45,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
37,2024-03-01,29.45,30.34,29.02,30.11,12333611.0,367054351.0,677367400.0,0.018208155574065122,26.012,26.9971052631579,59.90348207762079,1.8242857142857145,-0.985105263157898,-1.0424729729729734,False,False,hold,,,,,,,1.0,13971514.25,False,30.45,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
38,2024-03-04,30.68,30.68,29.56,30.2,9636760.0,290569914.0,677367400.0,0.01422678445995482,26.176499999999997,27.07923076923077,60.155855705238764,1.7242857142857146,-0.9027307692307716,-0.985105263157898,False,False,hold,,,,,,,1.0,14172867.35,False,30.68,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
39,2024-03-05,30.0,30.0,28.97,29.54,10373977.0,306251886.0,677367400.0,0.015315140645977353,26.339,27.140750000000004,57.30724594204037,1.630714285714286,-0.8017500000000055,-0.9027307692307716,False,False,hold,,,,,,,1.0,14414386.9,False,30.68,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
40,2024-03-06,29.08,29.7,28.94,29.16,6499607.0,190088309.0,677367400.0,0.00959539387339869,26.5255,27.189999999999998,55.67261024816968,1.5314285714285716,-0.6644999999999968,-0.8017500000000055,False,False,hold,,,,,,,1.0,14537310.2,False,30.68,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
41,2024-03-07,29.26,29.85,28.64,28.73,7564509.0,221039029.0,677367400.0,0.011167512637897838,26.7685,27.226666666666667,53.80243246469302,1.4492857142857145,-0.45816666666666706,-0.6644999999999968,False,False,hold,,,,,,,1.0,14547442.05,False,30.68,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
42,2024-03-08,29.02,30.1,28.91,29.95,10306030.0,304793963.0,677367400.0,0.015214830238361043,27.1475,27.29,58.10277120394267,1.3821428571428576,-0.1424999999999983,-0.45816666666666706,False,False,hold,,,,,,,1.0,13773816.95,False,30.68,19.28,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
43,2024-03-11,29.66,29.98,29.08,29.95,6996916.0,207135656.0,677367400.0,0.010329572990964726,27.542499999999997,27.350454545454546,58.10277120394267,1.380714285714286,0.1920454545454504,-0.1424999999999983,True,False,buy,29.95,27.18857142857143,35.472857142857144,,,,1.0,13244995.15,False,30.68,19.28,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
44,2024-03-12,29.94,30.55,29.68,29.97,8226459.0,246910352.0,677367400.0,0.012144751873207953,28.0485,27.40866666666667,58.17678973372229,1.323571428571429,0.6398333333333319,0.1920454545454504,False,False,hold,,,,,,,1.0,12672811.7,False,30.68,19.28,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
45,2024-03-13,30.48,30.83,30.11,30.5,10095348.0,307866531.0,677367400.0,0.014903799621889096,28.499000000000002,27.475869565217394,60.18422208444257,1.2921428571428577,1.0231304347826082,0.6398333333333319,False,False,hold,,,,,,,1.0,12189399.3,False,30.83,21.7,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
46,2024-03-14,30.0,30.02,29.17,29.6,10564593.0,312646047.0,677367400.0,0.015596547752371903,28.797000000000004,27.521063829787234,55.32778095200402,1.2721428571428575,1.2759361702127698,1.0231304347826082,False,False,hold,,,,,,,1.0,12216516.45,False,30.83,24.11,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
47,2024-03-15,29.7,29.92,29.31,29.85,6255152.0,185900351.0,677367400.0,0.00923450405201077,28.989500000000003,27.56958333333333,56.380703241610185,1.2657142857142862,1.4199166666666727,1.2759361702127698,False,False,hold,,,,,,,1.0,11959122.25,False,30.83,25.94,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
48,2024-03-18,29.89,31.46,29.8,31.32,13593908.0,417756125.0,677367400.0,0.02006873670034903,29.198499999999996,27.646122448979593,62.045497099785536,1.2485714285714289,1.5523775510204025,1.4199166666666727,False,False,hold,,,,,,,1.0,11233910.95,True,31.46,26.01,True,False,2,hold,strong_bear,high,谨慎操作，建议观望
49,2024-03-19,31.1,31.73,30.68,31.53,11597473.0,362288870.0,677367400.0,0.017121392319736674,29.447000000000003,27.7238,62.78896772215532,1.1292857142857147,1.723200000000002,1.5523775510204025,False,False,hold,,,,,,,1.0,11131698.35,False,31.73,26.01,True,False,2,hold,strong_bear,high,谨慎操作，建议观望
50,2024-03-20,31.64,31.98,31.13,31.26,11304659.0,356368370.0,677367400.0,0.01668910992764045,29.677500000000002,27.726600000000005,61.13094392611158,1.081428571428572,1.9508999999999972,1.723200000000002,False,False,hold,,,,,,,1.0,10994867.4,False,31.98,26.8,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
51,2024-03-21,30.82,32.4,30.75,32.0,15486699.0,493008067.0,677367400.0,0.022863071060107116,29.908500000000004,27.7454,63.941352658508634,1.1050000000000004,2.1631000000000036,1.9508999999999972,False,False,hold,,,,,,,1.0,11148991.5,True,32.4,27.42,True,False,2,hold,strong_bear,high,谨慎操作，建议观望
52,2024-03-22,32.0,32.42,31.54,32.17,12910266.0,412455505.0,677367400.0,0.019059473485142628,30.0685,27.772,64.57504245695885,1.0878571428571433,2.2965000000000018,2.1631000000000036,False,False,hold,,,,,,,1.0,10851156.85,False,32.42,27.7,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
53,2024-03-25,32.04,32.04,30.3,30.41,10129590.0,316778660.0,677367400.0,0.014954351213241145,30.1685,27.7856,53.995369724732456,1.1335714285714291,2.382900000000003,2.2965000000000018,False,False,hold,,,,,,,1.0,10776155.6,False,32.42,27.7,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
54,2024-03-26,30.5,30.98,29.8,29.95,8455277.0,255567239.0,677367400.0,0.012482556733613103,30.160000000000004,27.8244,51.61516296979193,1.1635714285714294,2.335600000000003,2.382900000000003,False,False,hold,,,,,,,1.0,10496834.1,False,32.42,27.7,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
55,2024-03-27,29.95,30.02,28.4,28.52,10455675.0,305782439.0,677367400.0,0.015435751705795113,30.196499999999997,27.8352,44.97748443978817,1.1928571428571435,2.3612999999999964,2.335600000000003,False,False,hold,,,,,,,1.0,10184202.4,False,32.42,27.7,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
56,2024-03-28,28.42,29.77,28.27,29.02,7938645.0,231558132.0,677367400.0,0.01171985099962,30.187,27.854,47.51881520195292,1.2021428571428578,2.333000000000002,2.3612999999999964,False,False,hold,,,,,,,1.0,10036257.7,False,32.42,28.27,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
57,2024-03-29,29.03,30.08,28.88,29.85,8315350.0,245706510.0,677367400.0,0.012275981985551711,30.174,27.875,51.521596245942746,1.223571428571429,2.2989999999999995,2.333000000000002,False,False,hold,,,,,,,1.0,9835344.65,False,32.42,28.27,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
58,2024-04-01,30.96,31.79,30.76,31.41,13371242.0,416966067.0,677367400.0,0.019740014060316453,30.234499999999997,27.9272,58.00479192922146,1.3000000000000003,2.307299999999998,2.2989999999999995,False,False,hold,,,,,,,1.0,10022068.75,True,32.42,28.27,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
59,2024-04-02,31.53,31.79,31.0,31.38,11598210.0,364053703.0,677367400.0,0.017122480355564795,30.3265,27.9848,57.84458368595691,1.2950000000000002,2.3416999999999994,2.307299999999998,False,False,hold,,,,,,,1.0,10083280.4,False,32.42,28.27,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
60,2024-04-03,30.2,30.2,28.25,29.63,24635163.0,720203177.0,677367400.0,0.03636898232775891,30.35,28.0096,49.29197365731303,1.4235714285714287,2.3404000000000025,2.3416999999999994,False,False,hold,,,,,,,1.0,10990058.2,True,32.42,28.25,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
61,2024-04-08,29.28,29.41,27.66,27.66,14678927.0,414708789.0,677367400.0,0.021670554266414357,30.2965,28.0178,41.79957763526631,1.5207142857142857,2.2787000000000006,2.3404000000000025,False,False,hold,,,,,,,1.0,11345779.1,True,32.42,27.66,False,True,0,hold,strong_bear,high,谨慎操作，建议观望
62,2024-04-09,27.58,28.4,27.46,28.06,7652144.0,214125042.0,677367400.0,0.011296888512792319,30.201999999999998,28.0416,43.671764160223844,1.469285714285714,2.160399999999999,2.2787000000000006,False,False,hold,,,,,,,1.0,11213084.8,False,32.42,27.46,False,False,1,hold,strong_bear,high,谨慎操作，建议观望
63,2024-04-10,27.66,28.15,27.01,27.44,7751261.0,212586800.0,677367400.0,0.011443215306789196,30.076500000000003,28.0492,41.44627800923404,1.4757142857142853,2.027300000000004,2.160399999999999,False,False,hold,,,,,,,1.0,11250802.05,False,32.42,27.01,False,True,0,hold,strong_bear,high,谨慎操作，建议观望
64,2024-04-11,27.08,27.66,26.78,26.84,6453461.0,176086738.0,677367400.0,0.009527268362782148,29.919999999999998,28.086,39.35611286250581,1.477857142857142,1.8339999999999996,2.027300000000004,False,False,hold,,,,,,,1.0,11162152.15,False,32.42,26.78,False,True,0,hold,strong_bear,high,谨慎操作，建议观望
65,2024-04-12,26.85,27.47,26.77,27.06,5822045.0,157885174.0,677367400.0,0.008595106584698349,29.748,28.118999999999996,40.54017583496679,1.4099999999999995,1.6290000000000049,1.8339999999999996,False,False,hold,,,,,,,1.0,10948487.0,False,32.42,26.77,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
66,2024-04-15,27.0,27.47,26.32,26.72,6815232.0,182900192.0,677367400.0,0.010061352229233352,29.604000000000003,28.144000000000002,39.26424839472936,1.4292857142857134,1.4600000000000009,1.6290000000000049,False,False,hold,,,,,,,1.0,10761018.95,False,32.42,26.32,False,True,0,hold,strong_bear,high,谨慎操作，建议观望
67,2024-04-16,26.7,26.7,25.25,25.28,10941905.0,280663929.0,677367400.0,0.016153574854650517,29.3755,28.103999999999996,34.335347806011484,1.4007142857142847,1.2715000000000032,1.4600000000000009,False,False,hold,,,,,,,1.0,10995356.6,False,32.42,25.25,False,True,0,hold,strong_bear,high,谨慎操作，建议观望
68,2024-04-17,25.65,26.79,25.52,26.67,7249332.0,191502891.0,677367400.0,0.010702215666121517,29.143,28.0992,41.91506913185125,1.424285714285713,1.043800000000001,1.2715000000000032,False,False,hold,,,,,,,1.0,10678127.8,False,32.42,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
69,2024-04-18,26.67,26.86,26.12,26.4,5336268.0,141426983.0,677367400.0,0.007877952201419791,28.886499999999995,28.1014,40.92682711512744,1.36142857142857,0.7850999999999928,1.043800000000001,False,False,hold,,,,,,,1.0,10365067.55,False,32.42,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
70,2024-04-19,26.5,26.7,26.02,26.51,5760899.0,151809921.0,677367400.0,0.00850483651855699,28.648999999999994,28.123,41.53164911089681,1.3028571428571414,0.5259999999999927,0.7850999999999928,False,False,hold,,,,,,,1.0,10087879.55,False,32.42,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
71,2024-04-22,26.3,26.68,25.72,26.33,4960401.0,130338488.0,677367400.0,0.007323058357990066,28.365499999999997,28.172199999999997,40.7955861576228,1.2857142857142845,0.1933000000000007,0.5259999999999927,False,False,hold,,,,,,,1.0,9561564.65,False,32.42,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
72,2024-04-23,26.33,26.61,26.3,26.46,4464655.0,118092209.0,677367400.0,0.006591186703109716,28.080000000000002,28.254,41.60059332859202,1.1692857142857132,-0.1739999999999995,0.1933000000000007,False,True,sell,,,,,,,1.0,9139284.1,False,32.04,25.25,False,False,0,sell,strong_bear,high,谨慎操作，建议观望
73,2024-04-24,26.83,27.09,26.38,27.09,5649253.0,151160916.0,677367400.0,0.008340013115482086,27.913999999999998,28.3548,45.470155286505374,1.1635714285714276,-0.44080000000000297,-0.1739999999999995,False,False,hold,,,,,,,1.0,8915267.25,False,31.79,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
74,2024-04-25,27.0,27.6,26.78,27.13,5926453.0,161384333.0,677367400.0,0.008749244501580678,27.773000000000003,28.5004,45.71609495168081,0.9985714285714276,-0.7273999999999958,-0.44080000000000297,False,False,hold,,,,,,,1.0,8788826.05,False,31.79,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
75,2024-04-26,27.37,28.0,27.15,27.95,7050408.0,195536447.0,677367400.0,0.010408543428573622,27.7445,28.6296,50.631741708960135,0.9199999999999992,-0.8851000000000013,-0.7273999999999958,False,False,hold,,,,,,,1.0,8618562.7,False,31.79,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
76,2024-04-29,28.11,28.39,27.81,28.1,7439625.0,208973226.0,677367400.0,0.010983145926420433,27.698500000000003,28.7188,51.49698924664659,0.8942857142857138,-1.0202999999999989,-0.8851000000000013,False,False,hold,,,,,,,1.0,8593611.7,False,31.79,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
77,2024-04-30,28.15,28.36,27.7,27.95,6580361.0,184143212.0,677367400.0,0.009714611302522087,27.603500000000004,28.757800000000003,50.54301123992651,0.8599999999999997,-1.1542999999999992,-1.0202999999999989,False,False,hold,,,,,,,1.0,8506862.25,False,31.79,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
78,2024-05-06,28.04,28.46,27.96,28.08,7346075.0,207369342.0,677367400.0,0.010845037715130667,27.437,28.7766,51.383585765076646,0.8335714285714284,-1.3395999999999972,-1.1542999999999992,False,False,hold,,,,,,,1.0,8205603.9,False,31.79,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
79,2024-05-07,28.07,28.45,28.04,28.17,5797800.0,163610175.0,677367400.0,0.008559313601451738,27.276500000000006,28.8088,51.991926188271115,0.8128571428571428,-1.5322999999999958,-1.3395999999999972,False,False,hold,,,,,,,1.0,7915583.4,False,30.2,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
80,2024-05-08,28.14,28.14,27.27,27.3,6898700.0,190176189.0,677367400.0,0.01018457634660304,27.160000000000004,28.8218,45.99979791016243,0.7950000000000002,-1.661799999999996,-1.5322999999999958,False,False,hold,,,,,,,1.0,7028760.25,False,29.41,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
81,2024-05-09,27.36,27.48,26.9,27.13,6928700.0,188079660.0,677367400.0,0.010228865457652671,27.133499999999998,28.816799999999997,44.91059607092288,0.7314285714285719,-1.6832999999999991,-1.661799999999996,False,False,hold,,,,,,,1.0,6641248.9,False,28.46,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
82,2024-05-10,27.21,27.22,26.06,26.29,7728104.0,203826267.0,677367400.0,0.011409028541969986,27.044999999999998,28.7632,39.88510783252617,0.706428571428572,-1.718200000000003,-1.6832999999999991,False,False,hold,,,,,,,1.0,6645046.9,False,28.46,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
83,2024-05-13,26.15,26.47,25.39,25.82,7387403.0,190523689.0,677367400.0,0.010906050394512638,26.964,28.711399999999998,37.365660085168514,0.7307142857142862,-1.747399999999999,-1.718200000000003,False,False,hold,,,,,,,1.0,6626854.0,False,28.46,25.25,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
84,2024-05-14,25.85,26.24,25.0,25.35,9247200.0,236578611.0,677367400.0,0.013651675589938342,26.889500000000005,28.616,34.98569916478631,0.7707142857142861,-1.7264999999999944,-1.747399999999999,False,False,hold,,,,,,,1.0,6766540.95,True,28.46,25.0,False,False,0,hold,strong_bear,high,谨慎操作，建议观望
